file                                                              before   after   wrap  tokSkip  segSkip  lnSkip
interactive-lessons/physics1-rotational-kinematics-part7.ts            4       0      4        0        0       0
interactive-lessons/physics1-torque-and-equilibrium-part5.ts           1       0      1        0        0       0
interactive-lessons/physics1-torque-and-equilibrium-part7.ts           1       0      1        0        0       0
interactive-lessons/physics1-two-dimensional-motion-part3.ts           4       0      4        0        0       0
interactive-lessons/physics1-two-dimensional-motion-part4.ts           2       0      2        0        0       0
interactive-lessons/physics1-two-dimensional-motion-part5.ts           1       0      1        0        0       0
interactive-lessons/physics1-two-dimensional-motion-part6.ts           6       0      6        0        0       0
interactive-lessons/physics1-two-dimensional-motion-part7.ts           3       0      3        0        0       0
interactive-lessons/physics1-uniform-circular-motion-part2.ts         22       0     22        0        0       0
interactive-lessons/physics1-uniform-circular-motion-part4.ts          3       0      3        0        0       0
interactive-lessons/physics1-uniform-circular-motion-part5.ts         16       0     16        0        0       0
interactive-lessons/physics1-uniform-circular-motion-part6.ts         19       0     19        0        0       0
interactive-lessons/physics1-uniform-circular-motion-part7.ts          4       0      4        0        0       0
interactive-lessons/physics1-universal-gravitation-part1.ts            8       0      6        0        0       0
interactive-lessons/physics1-universal-gravitation-part2.ts           18       0     17        0        0       0
interactive-lessons/physics1-universal-gravitation-part3.ts            2       0      1        0        0       0
interactive-lessons/physics1-universal-gravitation-part5.ts            1       0      1        0        0       0
interactive-lessons/physics1-universal-gravitation-part6.ts            3       0      3        0        0       0
interactive-lessons/physics1-universal-gravitation-part7.ts            1       0      1        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part1.ts          1       0      1        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part3.ts          5       0      3        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part4.ts          3       0      3        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part5.ts          3       0      3        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part6.ts          5       0      5        0        0       0
interactive-lessons/physics1-work-and-kinetic-energy-part7.ts          2       0      2        0        0       0
interactive-lessons/physics2-bernoulli-part1.ts                        2       0      4        0        0       0
interactive-lessons/physics2-bernoulli-part2.ts                        4       0      5        0        0       0
interactive-lessons/physics2-bernoulli-part3.ts                        5       0      6        0        0       0
interactive-lessons/physics2-bernoulli-part4.ts                        3       0      4        0        0       0
interactive-lessons/physics2-bernoulli-part5.ts                        5       0     10        0        0       0
interactive-lessons/physics2-bernoulli-part6.ts                        1       0      3        0        0       0
interactive-lessons/physics2-bernoulli-part7.ts                        5       0      7        0        0       0
interactive-lessons/physics2-buoyancy-part1.ts                         3       0      5        0        0       0
interactive-lessons/physics2-buoyancy-part2.ts                        10       0     11        0        0       0
interactive-lessons/physics2-buoyancy-part3.ts                        17       0     21        0        0       0
interactive-lessons/physics2-buoyancy-part4.ts                        12       0     13        0        0       0
interactive-lessons/physics2-buoyancy-part5.ts                        12       0     14        0        0       0
interactive-lessons/physics2-buoyancy-part6.ts                        12       0     13        0        0       0
interactive-lessons/physics2-buoyancy-part7.ts                         7       0      9        0        0       0
interactive-lessons/physics2-current-resistance-part1.ts               5       0      4        0        0       0
interactive-lessons/physics2-current-resistance-part2.ts               6       0      6        0        0       0
interactive-lessons/physics2-current-resistance-part4.ts              14       0      7        0        0       0
interactive-lessons/physics2-current-resistance-part7.ts              10       0      7        0        6       0
interactive-lessons/physics2-density-pressure-part1.ts                20       0     20        0        0       0
interactive-lessons/physics2-density-pressure-part2.ts                 7       0      9        0        0       0
interactive-lessons/physics2-density-pressure-part3.ts                 2       0      3        0        0       0
interactive-lessons/physics2-density-pressure-part4.ts                14       0     16        0        0       0
interactive-lessons/physics2-density-pressure-part5.ts                 2       0      3        0        0       0
interactive-lessons/physics2-density-pressure-part6.ts                11       0     12        0        0       0
interactive-lessons/physics2-density-pressure-part7.ts                13       0     14        0        0       0
interactive-lessons/physics2-electric-fields-part3.ts                  2       0      2        0        0       0
interactive-lessons/physics2-electric-fields-part7.ts                  5       0      4        0        0       0
interactive-lessons/physics2-electrostatics-part1.ts                   3       0      1        0        0       0
interactive-lessons/physics2-electrostatics-part2.ts                  13       0      9        0        0       0
interactive-lessons/physics2-electrostatics-part3.ts                  62       0     32        0        0       0
interactive-lessons/physics2-electrostatics-part5.ts                  25       0      8        0        0       0
interactive-lessons/physics2-electrostatics-part6.ts                   6       0      6        0        0       0
interactive-lessons/physics2-electrostatics-part7.ts                   6       0      4        0        0       0
interactive-lessons/physics2-em-induction-part1.ts                     7       0      7        0        0       0
interactive-lessons/physics2-em-induction-part2.ts                     3       0      4        0        0       0
interactive-lessons/physics2-em-induction-part5.ts                     1       0      1        0        0       0
interactive-lessons/physics2-em-induction-part7.ts                     2       0      2        0        0       0
interactive-lessons/physics2-em-waves-part2.ts                        10       0     13        0        0       0
interactive-lessons/physics2-em-waves-part3.ts                         3       0      5        0        0       0
interactive-lessons/physics2-em-waves-part6.ts                         4       0      6        0        0       0
interactive-lessons/physics2-em-waves-part7.ts                         8       0      8        0        0       0
interactive-lessons/physics2-fluid-dynamics-part1.ts                  14       0     14        0        0       0
interactive-lessons/physics2-fluid-dynamics-part2.ts                   8       0      8        0        0       0
interactive-lessons/physics2-fluid-dynamics-part3.ts                  10       0     10        0        0       0
interactive-lessons/physics2-fluid-dynamics-part5.ts                  13       0     13        0        0       0
interactive-lessons/physics2-fluid-dynamics-part6.ts                  13       0     13        0        0       0
interactive-lessons/physics2-fluid-dynamics-part7.ts                   9       0     11        0        0       0
interactive-lessons/physics2-heat-part4.ts                             4       0      3        0        0       1
interactive-lessons/physics2-heat-part5.ts                            12       0     12        0        0       0
interactive-lessons/physics2-heat-part6.ts                             8       0      8        0        0       0
interactive-lessons/physics2-heat-part7.ts                             7       0      7        0        0       0
interactive-lessons/physics2-interference-part1.ts                     5       0      5        0        0       0
interactive-lessons/physics2-interference-part6.ts                     1       0      1        0        0       0
interactive-lessons/physics2-lenses-part6.ts                           2       0      1        0        0       0
interactive-lessons/physics2-magnetic-fields-part1.ts                  2       0      2        0        0       0
interactive-lessons/physics2-magnetic-fields-part5.ts                  2       0      2        0        0       0
interactive-lessons/physics2-magnetic-fields-part6.ts                  8       0      8        0        0       0
interactive-lessons/physics2-magnetic-induction-part1.ts               6       0      7        0        0       0
interactive-lessons/physics2-magnetic-induction-part2.ts               2       0      3        0        0       0
interactive-lessons/physics2-magnetic-induction-part6.ts               1       0      1        0        0       0
interactive-lessons/physics2-magnetic-induction-part7.ts               2       0      2        0        0       0
interactive-lessons/physics2-modern-part1.ts                           2       0      2        0        0       0
interactive-lessons/physics2-nuclear-reactions-part1.ts                8       0      8        0        0       0
interactive-lessons/physics2-nuclear-reactions-part3.ts                1       0      1        0        0       0
interactive-lessons/physics2-nuclear-reactions-part4.ts                2       0      1        0        0       0
interactive-lessons/physics2-nuclear-reactions-part5.ts                3       0      3        0        0       0
interactive-lessons/physics2-nuclear-reactions-part7.ts                4       0      4        0        0       0
interactive-lessons/physics2-phase-changes-part1.ts                    2       0      2        0        0       0
interactive-lessons/physics2-phase-changes-part4.ts                    5       0      5        0        0       0
interactive-lessons/physics2-phase-changes-part6.ts                    1       0      1        0        0       0
interactive-lessons/physics2-quantum-part5.ts                          2       0      2        0        0       0
interactive-lessons/physics2-resistivity-circuits-part1.ts             5       0      6        0        0       0
interactive-lessons/physics2-resistivity-circuits-part7.ts             1       0      1        0        0       0
interactive-lessons/physics2-temperature-part1.ts                      1       0      1        0        0       0
interactive-lessons/physics2-temperature-part3.ts                     12       0      6        0        0       0
interactive-lessons/physics2-temperature-part4.ts                     12       0     11        0        0       0
interactive-lessons/physics2-temperature-part5.ts                      4       0      2        0        0       0
interactive-lessons/physics2-temperature-part6.ts                      1       0      1        0        0       0
interactive-lessons/physics2-temperature-part7.ts                     23       0     12        0        0       0
interactive-lessons/physics2-thermo-laws-part1.ts                      3       0      3        0        0       0
interactive-lessons/physics2-thermo-processes-part1.ts                 2       0      2        0        0       0
interactive-lessons/physics2-thermo-processes-part2.ts                 4       0      4        0        0       0
interactive-lessons/physics2-thermo-processes-part5.ts                 7       0      8        0        0       0
interactive-lessons/physics2-thermo-processes-part6.ts                 6       0      6        0        0       0
interactive-lessons/physics2-thermo-processes-part7.ts                 5       0      5        0        0       0
interactive-lessons/physics2-thin-film-part1.ts                        1       0      1        0        0       0
interactive-lessons/physics2-thin-film-part3.ts                        7       0      8        0        0       0
interactive-lessons/physics2-thin-film-part6.ts                        3       0      4        0        0       0
interactive-lessons/physics2-thin-film-part7.ts                        1       0      1        0        0       0
interactive-lessons/physicsc-1d-kinematics-part6.ts                    1       0      3        0        0       0
interactive-lessons/physicsc-1d-kinematics-part7.ts                    4       0      4        0        0       0
interactive-lessons/physicsc-2d-kinematics-part2.ts                    2       0      2        0        0       0
interactive-lessons/physicsc-2d-kinematics-part3.ts                    1       0      1        0        0       0
interactive-lessons/physicsc-2d-kinematics-part7.ts                    5       0      6        0        0       0
interactive-lessons/physicsc-angular-momentum-part1.ts                 7       0      7        0        0       0
interactive-lessons/physicsc-angular-momentum-part2.ts                 6       0      6        0        0       0
interactive-lessons/physicsc-angular-momentum-part3.ts                15       0     15        0        0       0
interactive-lessons/physicsc-angular-momentum-part4.ts                 6       0      6        0        0       0
interactive-lessons/physicsc-angular-momentum-part5.ts                 2       0      2        0        0       0
interactive-lessons/physicsc-angular-momentum-part6.ts                 2       0      2        0        0       0
interactive-lessons/physicsc-angular-momentum-part7.ts                 3       0      3        0        0       0
interactive-lessons/physicsc-circular-motion-part1.ts                  2       0      2        0        0       0
interactive-lessons/physicsc-circular-motion-part3.ts                  2       0      2        0        0       0
interactive-lessons/physicsc-circular-motion-part4.ts                  3       0      3        0        0       0
interactive-lessons/physicsc-circular-motion-part5.ts                  8       0      8        0        0       0
interactive-lessons/physicsc-circular-motion-part6.ts                  1       0      1        0        0       0
interactive-lessons/physicsc-circular-motion-part7.ts                  8       0      8        0        0       0
interactive-lessons/physicsc-conservative-forces-part6.ts              1       0      1        0        0       0
interactive-lessons/physicsc-em-capacitors-part4.ts                    1       0      1        0        0       0
interactive-lessons/physicsc-em-coulombs-law-part2.ts                  4       0      2        0        0       0
interactive-lessons/physicsc-em-coulombs-law-part7.ts                  7       0      4        0        0       0
interactive-lessons/physicsc-em-dielectrics-part1.ts                   3       0      2        0        0       0
interactive-lessons/physicsc-em-dielectrics-part3.ts                   7       0      7        0        0       0
interactive-lessons/physicsc-em-dielectrics-part4.ts                   1       0      1        0        0       0
interactive-lessons/physicsc-em-dielectrics-part7.ts                   1       0      1        0        0       0
interactive-lessons/physicsc-em-electric-fields-part3.ts               2       0      2        0        0       0
interactive-lessons/physicsc-em-energy-density-part1.ts                1       0      1        0        0       0
interactive-lessons/physicsc-em-energy-density-part2.ts               12       0     11        0        0       0
interactive-lessons/physicsc-em-energy-density-part4.ts               12       0     11        0        0       0
interactive-lessons/physicsc-em-energy-density-part5.ts                7       0      7        0        0       0
interactive-lessons/physicsc-em-energy-density-part6.ts                3       0      3        0        0       0
interactive-lessons/physicsc-em-energy-density-part7.ts                7       0      7        0        0       0
interactive-lessons/physicsc-em-gauss-law-part1.ts                    14       0     15        0        0       0
interactive-lessons/physicsc-em-gauss-law-part2.ts                     6       0      5        0        0       0
interactive-lessons/physicsc-em-gauss-law-part5.ts                     2       0      3        0        0       0
interactive-lessons/physicsc-em-inductance-rl-part1.ts                 1       0      1        0        0       0
interactive-lessons/physicsc-em-inductance-rl-part5.ts                 6       0      6        0        0       0
interactive-lessons/physicsc-em-inductance-rl-part7.ts                 1       0      1        0        0       0
interactive-lessons/physicsc-em-magnetic-forces-part5.ts               2       0      2        0        0       0
interactive-lessons/physicsc-em-magnetic-forces-part6.ts               1       0      1        0        0       0
interactive-lessons/physicsc-em-magnetic-forces-part7.ts               1       0      1        0        0       0
interactive-lessons/physicsc-em-power-circuits-part5.ts                1       0      1        0        0       0
interactive-lessons/physicsc-friction-inclines-part1.ts                7       0      7        0        0       0
interactive-lessons/physicsc-friction-inclines-part2.ts                4       0      4        0        0       0
interactive-lessons/physicsc-friction-inclines-part3.ts                6       0      6        0        0       0
interactive-lessons/physicsc-friction-inclines-part5.ts                7       0      7        0        0       0
interactive-lessons/physicsc-friction-inclines-part6.ts                1       0      1        0        0       0
interactive-lessons/physicsc-friction-inclines-part7.ts                2       0      2        0        0       0
interactive-lessons/physicsc-gravitation-part1.ts                      2       0      2        0        0       0
interactive-lessons/physicsc-magnetic-fields-em-part5.ts               2       0      2        0        0       0
interactive-lessons/physicsc-maxwell-equations-em-part5.ts             2       0      2        0        0       0
interactive-lessons/physicsc-newtons-laws-part1.ts                     1       0      1        0        0       0
interactive-lessons/physicsc-newtons-laws-part2.ts                     3       0      3        0        0       0
interactive-lessons/physicsc-newtons-laws-part4.ts                     3       0      3        0        0       0
interactive-lessons/physicsc-newtons-laws-part5.ts                     3       0      3        0        0       0
interactive-lessons/physicsc-newtons-laws-part6.ts                     7       0      8        0        0       0
interactive-lessons/physicsc-newtons-laws-part7.ts                     6       0      7        0        0       0
interactive-lessons/physicsc-rotational-dynamics-part1.ts              2       0      3        0        0       0
interactive-lessons/physicsc-rotational-dynamics-part2.ts              4       0      4        0        0       0
interactive-lessons/physicsc-rotational-dynamics-part3.ts              4       0      4        0        0       0
interactive-lessons/physicsc-rotational-dynamics-part6.ts             10       0     10        0        0       0
interactive-lessons/physicsc-rotational-dynamics-part7.ts              5       0      6        0        0       0
interactive-lessons/physicsc-variable-accel-part1.ts                   3       0      3        0        0       0
interactive-lessons/physicsc-variable-accel-part2.ts                   5       0      5        0        0       0
interactive-lessons/physicsc-variable-accel-part3.ts                   1       0      2        0        1       0
interactive-lessons/physicsc-variable-accel-part4.ts                   1       0      1        0        0       0
interactive-lessons/physicsc-variable-accel-part6.ts                   1       0      1        0        0       0
interactive-lessons/physicsc-variable-mass-part2.ts                    1       0      1        0        0       0
interactive-lessons/physicsc-variable-mass-part3.ts                    2       0      2        0        0       0
interactive-lessons/physicsc-work-energy-part3.ts                      1       0      1        0        0       0
interactive-lessons/physicsc-work-energy-part4.ts                      3       0      4        0        0       0
interactive-lessons/physicsc-work-energy-part5.ts                      3       0      3        0        0       0
interactive-lessons/prealgebra-intro-variables-part3.ts                6       0      6        0        0       0
interactive-lessons/prealgebra-intro-variables-part4.ts                2       0      2        0        0       0
interactive-lessons/prealgebra-order-of-operations-part2.ts            5       0      5        0        0       0
interactive-lessons/prealgebra-order-of-operations-part5.ts            5       0      5        0        0       0
interactive-lessons/prealgebra-order-of-operations-part6.ts            5       0      5        0        0       0
interactive-lessons/prealgebra-order-of-operations-part7.ts            2       0      2        0        0       0
interactive-lessons/precalc-continuity-precalc-part7.ts                2       2      0        0        4       0
interactive-lessons/precalc-logarithmic-functions-precalc-part6.ts       1       0      1        0        0       0
interactive-lessons/precalc-matrices-precalc-part6.ts                  2       0      2        0        0       0
interactive-lessons/precalc-parametric-equations-precalc-part4.ts       3       0      3        0        0       0
interactive-lessons/precalc-trigonometric-functions-precalc-part2.ts       2       0      2        0        0       0
interactive-lessons/precalc-trigonometric-functions-precalc-part3.ts       1       0      1        0        0       0
interactive-lessons/precalc-trigonometric-functions-precalc-part4.ts       1       0      1        0        0       0
interactive-lessons/precalc-trigonometric-identities-precalc-part4.ts       1       0      1        0        0       0
interactive-lessons/precalc-trigonometric-identities-precalc-part7.ts       1       0      1        0        0       0
interactive-lessons/psych-classical-conditioning-part3.ts             12       0     12        0        0       0
interactive-lessons/psych-thinking-problem-solving-part2.ts            1       0      1        0        0       0
interactive-lessons/psych-thinking-problem-solving-part7.ts            1       0      1        0        2       0
interactive-lessons/reflection-refraction-part1-intro.ts               6       0      5        0        0       0
interactive-lessons/reflection-refraction-part3-reflection.ts         10       8      2        0        0       0
interactive-lessons/reflection-refraction-part4-index.ts               4       0      3        0        0       0
interactive-lessons/reflection-refraction-part5-snell-tir.ts           8       0      8        0        0       0
interactive-lessons/reflection-refraction-part6-tir.ts                 8       0      5        0        0       0
interactive-lessons/reflection-refraction-part7-dispersion.ts         19       0     14        0        0       0
interactive-lessons/reflection-refraction.ts                          12       2     10        0        0       0
interactive-lessons/registry-chunk-0.ts                                2       2      0        0        0     879
interactive-lessons/registry-chunk-1.ts                                3       3      0        0        0     908
interactive-lessons/registry-chunk-2.ts                                3       3      0        0        0     939
interactive-lessons/registry-extra.ts                                  4       4      0        0        0    1605
interactive-lessons/sat-sat-calculator-strategy-sat-part1.ts           2       0      2        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part2.ts          11       9      2        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part3.ts           2       0      2        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part4.ts           2       2      0        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part5.ts          34       9     21        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part6.ts           5       3      2        0        0       0
interactive-lessons/sat-sat-calculator-strategy-sat-part7.ts           3       0      3        0        0       0
interactive-lessons/sat-sat-circles-trig-sat-part1.ts                  3       3      0        0        0       0
interactive-lessons/sat-sat-complex-numbers-sat-part1.ts               1       1      0        0        0       0
interactive-lessons/sat-sat-complex-numbers-sat-part3.ts               3       3      0        0        0       0
interactive-lessons/sat-sat-complex-numbers-sat-part4.ts               4       4      0        0        0       0
interactive-lessons/sat-sat-complex-numbers-sat-part5.ts               1       1      0        0        0       0
interactive-lessons/sat-sat-exponential-functions-sat-part1.ts        13       5     13        0        3       0
interactive-lessons/sat-sat-exponential-functions-sat-part2.ts         2       2      0        2        0       0
interactive-lessons/sat-sat-exponents-radicals-sat-part2.ts           21       0     21        0        0       0
interactive-lessons/sat-sat-exponents-radicals-sat-part3.ts           19       0     19        0        0       0
interactive-lessons/sat-sat-exponents-radicals-sat-part4.ts           15       0     15        0        0       0
interactive-lessons/sat-sat-exponents-radicals-sat-part6.ts           15       0     15        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part2.ts              12       0     12        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part3.ts              16       0     11        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part4.ts               1       0      1        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part5.ts               7       0      7        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part6.ts               8       0      8        0        0       0
interactive-lessons/sat-sat-geometry-angles-sat-part7.ts               9       0      9        0        0       0
interactive-lessons/sat-sat-passport-advanced-math-sat-part4.ts        1       1      0        1        0       0
interactive-lessons/sat-sat-polynomials-factoring-sat-part5.ts         2       0      2        0        0       0
interactive-lessons/sat-sat-polynomials-factoring-sat-part7.ts         2       0      2        0        0       0
interactive-lessons/sat-sat-problem-solving-data-sat-part6.ts          2       0      2        0        0       0
interactive-lessons/sat-sat-problem-solving-data-sat-part7.ts          2       0      2        0        0       0
interactive-lessons/sat-sat-ratios-proportions-sat-part3.ts            3       0      3        0        0       0
interactive-lessons/sat-sat-ratios-proportions-sat-part4.ts           11       0     13        0        1       0
interactive-lessons/sat-sat-ratios-proportions-sat-part5.ts           23       0     24        0        0       0
interactive-lessons/sat-sat-ratios-proportions-sat-part6.ts            2       0      2        0        0       0
interactive-lessons/sat-sat-ratios-proportions-sat-part7.ts            2       0      2        0        2       0
interactive-lessons/sat-sat-test-day-strategy-sat-part5.ts             1       0      1        0        0       0
interactive-lessons/sat-sat-word-problems-sat-part2.ts                 1       0      1        0        0       0
interactive-lessons/sat-sat-word-problems-sat-part3.ts                 4       0      3        0        0       0
interactive-lessons/sat-sat-word-problems-sat-part5.ts                 3       0      3        0        0       0
interactive-lessons/sat-sat-word-problems-sat-part6.ts                 2       0      4        0        0       0
interactive-lessons/sat-sat-word-problems-sat-part7.ts                10       0      5        0        1       0
interactive-lessons/unit-circle.ts                                    17       0     17        0        0       0
interactive-lessons/wh-challenges-21st-century-part2.ts                3       0      3        0        0       0

TOTAL: 943 files, 908 changed, 12543 tokens wrapped, scanner hits 14857 -> 210

Token examples (plain -> TS-source LaTeX):
  '(amount₁)(concentration₁)'                        -> '$(amount_{1})(concentration_{1})$'
  '(amount₂)(concentration₂)'                        -> '$(amount_{2})(concentration_{2})$'
  'concentration₁'                                   -> '$concentration_{1}$'
  'concentration₂'                                   -> '$concentration_{2}$'
  'amount₁'                                          -> '$amount_{1}$'
  'amount₂'                                          -> '$amount_{2}$'
  'CO₂'                                              -> '$CO_{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  'a²'                                               -> '$a^{2}$'
  'b²'                                               -> '$b^{2}$'
  'c²'                                               -> '$c^{2}$'
  '√3'                                               -> '$\\\\sqrt{3}$'
  '√2'                                               -> '$\\\\sqrt{2}$'
  'a²'                                               -> '$a^{2}$'

(dry-run: no repo files were modified)
